movieId,title,genres,year,tmdb_id,overview,keywords,cast,director,release_date,runtime,tmdb_rating,poster_path,backdrop_path,metadata_status
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,1954.0,929.0,"French nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the Pacific Ocean. A team of experts, including Niko Tatopoulos, conclude that the oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan as the US military races to destroy the monster before it reproduces and it's spawn takes over the world.",new york city|atomic bomb|missile|intelligence|pregnancy|destroy|boat accident|giant monster|atomic bomb test|us army|flowerpot|creature|kaiju|military|animal horror|godzilla|disrespectful,Matthew Broderick|Jean Reno|Maria Pitillo|Hank Azaria|Kevin Dunn|Michael Lerner|Harry Shearer|Arabella Field|Vicki Lewis|Doug Savant,Roland Emmerich,1998-05-20,138.0,5.657,/xJVl1I95StraYAwaNbBkVoWE2qA.jpg,/p2wRmV9WbzPLdgd1HoeqdZeuBXi.jpg,success
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,1984.0,39256.0,"Originally released in Japan as ""The Return of Godzilla""  in 1984, this is the heavily re-edited, re-titled ""Godzilla 1985"".  Adding in new footage of Raymond Burr, this 16th Godzilla film ignores all previous sequels and serves as a direct follow-up to the 1956 ""Godzilla King of the Monsters"", which also featured scenes with Burr edited into 1954's ""Godzilla"". This film restores the darker tone of the original, as we witness the nuclear destruction of giant lizard terrorizing Japan.",japan|helicopter|monster|submarine|giant monster|train|scientist|gojira|reboot|kaiju|monster movie|godzilla|tokusatsu,Raymond Burr|Keiju Kobayashi|Ken Tanaka|Yasuko Sawaguchi|Shin Takuma|Warren J. Kemmerling|James Scott Hess|Travis Swords|Eitarō Ozawa|Taketoshi Naitō,Koji Hashimoto|R.J. Kizer,1985-08-23,87.0,6.8,/blKtf1L6LA3mFW8aVJzxnaI8CLn.jpg,/5zH1u5XwGVVW89AQRNyyBolIR3x.jpg,success
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962.0,,,,,,,,,,,not_found
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,1933.0,244.0,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.",new york city|ship|exotic island|island|monster|unsociability|screenplay|movie business|great depression|dinosaur|black and white|pre-code|sea voyage|damsel in distress|empire state building|curious|giant ape|monster movie|stegosaurus|animal horror|great ape|king kong|amused|gigantism,Robert Armstrong|Fay Wray|Bruce Cabot|Frank Reicher|Victor Wong|James Flavin|Sam Hardy|Noble Johnson|Steve Clemente|Roscoe Ates,Merian C. Cooper|Ernest B. Schoedsack,1933-04-07,100.0,7.588,/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,/lYfHa1AtkUMtplrKx7SRLHpwonW.jpg,success
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976.0,10730.0,An oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.,"indigenous|giant snake|remake|giant animal|world trade center|manhattan, new york city|giant ape|indian ocean|animal horror|king kong",Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|René Auberjonois|Julius Harris|Jack O'Halloran|Ed Lauter|John Agar|Jorge Moreno,John Guillermin,1976-12-15,134.0,6.29,/paYKhEwUaxKA05vmOfU7FlleTln.jpg,/iRSRs1RRIXzYt7geifmSeg7qCdr.jpg,success
2368,King Kong Lives (1986),Adventure|Sci-Fi,1986.0,31947.0,"After falling from the Twin Towers, Kong lies in a coma for ten years. When his heart begins to fail, scientists engineer an artificial heart, and a giant female ape is captured to serve as a source for a blood transfusion. When Kong awakens following his heart transplant, he senses the nearby presence of the female ape and the two escape to wreak havoc together.",pregnancy|sequel|animal abuse|giant animal|military|body torn apart|heart transplant|artificial heart|giant ape|eaten by animal|hunters|king kong,Linda Hamilton|Brian Kerwin|Peter Elliott|George Antoni|John Ashton|Peter Michael Goetz|Frank Maraden|Robin Cahall|Jimmie Ray Weeks|Michael Forest,John Guillermin,1986-12-16,105.0,5.213,/gI37vg2otF348OHxsx97hWCVvNI.jpg,/lSSPpUWS8i5JVL84HZA14pIUzqB.jpg,success
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,1985.0,8130.0,A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself and into a chaotic adventure of amnesia and self-discovery.,amnesia|lonely hearts ad|woman director,Rosanna Arquette|Madonna|Aidan Quinn|Mark Blum|Robert Joy|Laurie Metcalf|Anna Thomson|Will Patton|Steven Wright|John Turturro,Susan Seidelman,1985-03-29,104.0,6.082,/ighImRgzYzZ88skBHaT4B7ntJG8.jpg,/hr1JookM2iftEu2k8HaFfDD6QSC.jpg,success
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985.0,11532.0,"For ten years, engineer Bill Markham has searched tirelessly for his son Tommy who disappeared from the edge of the Brazilian rainforest. Miraculously, he finds the boy living among the reclusive Amazon tribe who adopted him. And that's when Bill's adventure truly begins. For his son is now a grown tribesman who moves skillfully through this beautiful-but-dangerous terrain, fearful only of those who would exploit it. And as Bill attempts to ""rescue"" him from the savagery of the untamed jungle, Tommy challenges Bill's idea of true civilization and his notions about who needs rescuing.",parent child relationship|amazon rainforest|based on true story|jungle|south america|missing child|child kidnapping|deforestation|rainforest|indigenous peoples|brazil,Powers Boothe|Charley Boorman|Meg Foster|Estee Chandler|Dira Paes|Eduardo Conde|Ariel Coelho|Peter Marinker|Mario Borges|Yara Vaneau,John Boorman,1985-06-22,114.0,6.6,/fdRlqPnPFaPyQqS3KiBLJwWQPBe.jpg,/8JH97RT7J2zMRDx3ia7wwywkIwV.jpg,success
2371,Fletch (1985),Comedy|Crime|Mystery,1985.0,9749.0,"When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.","journalist|rio de janeiro|sarcasm|insurance fraud|dirty cop|police corruption|disguise|assumed identity|heroin addict|cabana|country club|divorce lawyer|santa monica, california|social engineering|hilarious|bumbling detective",Chevy Chase|Tim Matheson|Dana Wheeler-Nicholson|Joe Don Baker|Richard Libertini|Geena Davis|M. Emmet Walsh|George Wendt|Kenneth Mars|Bill Henderson,Michael Ritchie,1985-05-31,98.0,6.756,/nKDnMvVynvj7lwdv1iAZO1DzTYn.jpg,/caRqs1GIhwoJqn8JA3LakIUR0v3.jpg,success
2372,Fletch Lives (1989),Comedy,1989.0,14628.0,"Fletch is a fish out of water in small-town Louisiana, where he's checking out a tumbledown mansion he's inherited. When a woman he flirts with turns up dead, he becomes a suspect and must find the killer and clear his name.","journalist|plantation|louisiana|sequel|fish out of water|los angeles, california|murder suspect|televangelist|toxic waste|hilarious",Chevy Chase|Hal Holbrook|Julianne Phillips|R. Lee Ermey|Richard Libertini|Randall 'Tex' Cobb|Cleavon Little|George Wyner|Patricia Kalember|Geoffrey Lewis,Michael Ritchie,1989-03-17,95.0,6.011,/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg,/5a6ExKIhLAMRN72eQ3nwuFGtpbJ.jpg,success
2373,Red Sonja (1985),Action|Adventure|Fantasy,1985.0,9626.0,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.",monster|swordplay|villainess|queen|talisman|based on comic|warrior|high fantasy|sword and sorcery,Arnold Schwarzenegger|Brigitte Nielsen|Sandahl Bergman|Paul L. Smith|Ernie Reyes Jr.|Ronald Lacey|Pat Roach|Terry Richards|Janet Ågren|Donna Osterbuhr,Richard Fleischer,1985-04-09,89.0,5.374,/83v0W5cCSFsWpI0cAj8DRlihySN.jpg,/iWFnany1vDQ4EoBgvm7E3Pb0RyS.jpg,success
2374,Gung Ho (1986),Comedy|Drama,1986.0,13698.0,"When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager and the sycophant who is angling for his position. At the other, a number of disgruntled long-time union members struggle with the new exigencies of Japanese quality control.","factory worker|factory|worker|japan|pennsylvania, usa|culture clash|automobile industry|business|unemployment|auto industry|car factory",Michael Keaton|Gedde Watanabe|George Wendt|Mimi Rogers|John Turturro|So Yamamura|Sab Shimono|Rick Overton|Clint Howard|Jihmi Kennedy,Ron Howard,1986-03-14,111.0,6.086,/sxnlQEb8dugTFK2KyFrq3iv3bHn.jpg,/aUrWcND2fLLbgtKDpi5c0HbtBvR.jpg,success
2375,"Money Pit, The (1986)",Comedy,1986.0,10466.0,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",rock star|chaos|price|house|home ownership|old house|absurd|hilarious|ambiguous|amused|empathetic,Tom Hanks|Shelley Long|Alexander Godunov|Maureen Stapleton|Joe Mantegna|Philip Bosco|Josh Mostel|Yakov Smirnoff|Carmine Caridi|Brian Backer,Richard Benjamin,1986-03-26,91.0,6.515,/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg,/2C2kUFxhs5u2G9xeg4KQ0FZvFFA.jpg,success
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,1985.0,707.0,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin who forms a plan to destroy his only competition in Silicon Valley by triggering a massive earthquake in the San Francisco Bay.,"london, england|helicopter|fire|drug abuse|france|paris, france|england|san francisco, california|horse race|secret identity|fire engine|villain|earthquake|ascot|silicon valley|zeppelin|snowboarding|microchip|doping|racehorse|flooding|snow|golden gate bridge|terrorism|british secret service|snow skiing|eiffel tower, paris|firefighter|james bond",Roger Moore|Tanya Roberts|Christopher Walken|Grace Jones|Patrick Macnee|Patrick Bauchau|David Yip|Fiona Fullerton|Manning Redwood|Alison Doody,John Glen,1985-05-24,131.0,6.255,/arJF829RP9cYvh0NU70dC5TtXSa.jpg,/hvGWyyC8wER1I8ExSXNtFBs7Mgd.jpg,success
2377,Lifeforce (1985),Horror|Sci-Fi,1985.0,11954.0,"A race of space vampires arrives in London and infects the populace, commencing an apocalyptic descent into chaos.",space marine|flying saucer|based on novel or book|vampire|comet|alien|epidemic|halley's comet,Steve Railsback|Peter Firth|Frank Finlay|Mathilda May|Patrick Stewart|Michael Gothard|Nicholas Ball|Aubrey Morris|Nancy Paul|John Hallam,Tobe Hooper,1985-06-21,102.0,6.199,/AeLmyhJNQd2BMFGER36ctAeDhIp.jpg,/8SnnGg0cqfa3bmorOERNrXvZ8Mn.jpg,success
2378,Police Academy (1984),Comedy|Crime,1984.0,9336.0,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",trainer|recruit|shenanigan|police academy,Steve Guttenberg|Kim Cattrall|G.W. Bailey|Bubba Smith|Donovan Scott|George Gaynes|Andrew Rubin|David Graf|Leslie Easterbrook|Michael Winslow,Hugh Wilson,1984-03-22,97.0,6.72,/3PriqoVUQcPwcyvk0SJRiMTdBJK.jpg,/6qAYgsvnH4wUS9fAcrxUvUtCM6x.jpg,success
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,1985.0,10157.0,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",espionage|handcuffs|investigation|police chief|police operation|sequel|police academy|commandant,Steve Guttenberg|Bubba Smith|David Graf|Michael Winslow|Bruce Mahler|Marion Ramsey|Colleen Camp|Howard Hesseman|Art Metrano|George Gaynes,Jerry Paris,1985-03-28,87.0,6.099,/9E6tigDzRptEtkZl07bCIKzuOXL.jpg,/2xpxgucXMQRfzlkumna1DXsxFPk.jpg,success
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,1986.0,12118.0,"When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",governor|competition|sequel|police academy,Steve Guttenberg|Bubba Smith|David Graf|Michael Winslow|Marion Ramsey|Leslie Easterbrook|Art Metrano|Tim Kazurinsky|Bobcat Goldthwait|George Gaynes,Jerry Paris,1986-03-20,84.0,5.82,/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg,/zIp8rPr0UzL2QhB5JCU04DqPeHQ.jpg,success
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,1987.0,10587.0,"A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",handcuffs|police chief|police operation|sequel|police headquarter,Steve Guttenberg|Bubba Smith|Michael Winslow|David Graf|Tim Kazurinsky|Sharon Stone|Leslie Easterbrook|Marion Ramsey|Lance Kinsey|G.W. Bailey,Jim Drake,1987-04-02,88.0,5.516,/vvk5aWBJE3EqDX2ln6M4J4UiUXr.jpg,/9KzNVjbXdt7qufCpRObIkERCE0M.jpg,success
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,1988.0,11825.0,The Police Academy misfits travel to Miami Beach for Commandant Lassard to be honored with a prestigious lifetime award pending his retirement. Things take a turn when Lassard unknowingly ends up in possession of stolen diamonds from a jewel heist.,handcuffs|investigation|police operation|sequel|miami beach,Bubba Smith|David Graf|Michael Winslow|Leslie Easterbrook|Marion Ramsey|Janet Jones|Lance Kinsey|Matt McCoy|G.W. Bailey|George Gaynes,Alan Myerson,1988-03-17,90.0,5.23,/4m1qfTiVxdEDv0fgUf0FI7CA9Fe.jpg,/qUYNcbiYkRehth3xnxqHv7NKJ0H.jpg,success
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,1989.0,11895.0,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",competition|gangster|mayor|investigation|adversary|sequel|gang|jewel thief,Bubba Smith|David Graf|Michael Winslow|Leslie Easterbrook|Marion Ramsey|Lance Kinsey|Matt McCoy|Bruce Mahler|G.W. Bailey|George Gaynes,Peter Bonerz,1989-03-09,84.0,5.137,/gRFJ3xLewH1rwEplZBfKS4vGpFV.jpg,/fVuhshAl0izxOaWSqNOHLQUcoPM.jpg,success
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,1998.0,9447.0,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.",farm|pig|chaos|piggy bank|chimpanzee|piglet|sequel|anthropomorphism|talking dog|dog|talking pig,E. G. Daily|Magda Szubanski|James Cromwell|Mickey Rooney|Mary Stein|Danny Mann|Glenne Headly|Steven Wright|James Cosmo|Nathan Kress,George Miller,1998-11-25,96.0,5.681,/glO6LcTWUZcbxWT2SB4eRDnFSsP.jpg,/73Zd7StP4Ln0hSCwmqhCaZomYWB.jpg,success
2385,Home Fries (1998),Comedy|Romance,1998.0,12257.0,"Dorian and Angus chase down their womanizing stepfather with a helicopter, frightening him to death. In his effort to cover their tracks, Dorian begins investigating his stepfather's mistress, Sally. She works at a fast-food drive-through, she's pregnant and Dorian quickly falls in love with her. Unfortunately, his scheming mother wants Sally dead. And Sally isn't sure she wants Dorian to be her child's father and also his brother.",infidelity|waitress|funeral|widow|pregnancy|fast food restaurant|hamburger|dysfunctional family|junk food|mistress|pregnant woman,Drew Barrymore|Catherine O'Hara|Luke Wilson|Jake Busey|Shelley Duvall|Kim Robillard|Daryl Mitchell|Lanny Flaherty|Chris Ellis|Blue Deckert,Dean Parisot,1998-11-25,93.0,5.147,/rXEpaJIPlBqKq7QepB8uowmeAT2.jpg,/rpwWJbqI8br33aktuKTz1ml6uee.jpg,success
